transaction_id,date,day_of_week,hour,product,category,quantity,unit_price,total,payment_method
TX02559,2024-02-03,Saturday,17,Croissant,Pastry,1,75,75,Card
TX02560,2024-02-03,Saturday,13,Filter Coffee,Coffee,2,70,140,Cash
TX02561,2024-02-03,Saturday,9,Espresso,Coffee,1,65,65,Card
TX02562,2024-02-03,Saturday,17,Latte,Coffee,1,95,95,Card
TX02563,2024-02-03,Saturday,11,Green Tea,Tea,1,45,45,Mobile
TX02564,2024-02-03,Saturday,20,Black Tea,Tea,1,35,35,Cash
TX02565,2024-02-03,Saturday,20,Croissant,Pastry,1,75,75,Mobile
TX02566,2024-02-03,Saturday,10,Green Tea,Tea,2,45,90,Card
TX02567,2024-02-03,Saturday,20,Black Tea,Tea,3,35,105,Card
TX02568,2024-02-03,Saturday,21,Espresso,Coffee,1,65,65,Card
TX02569,2024-02-03,Saturday,14,Cappuccino,Coffee,1,90,90,Card
TX02570,2024-02-03,Saturday,15,Cappuccino,Coffee,2,90,180,Card
TX02571,2024-02-03,Saturday,10,Latte,Coffee,1,95,95,Card
TX02572,2024-02-03,Saturday,14,Croissant,Pastry,1,75,75,Card
TX02573,2024-02-03,Saturday,9,Green Tea,Tea,1,45,45,Cash
TX02574,2024-02-03,Saturday,10,Cappuccino,Coffee,1,90,90,Cash
TX02575,2024-02-03,Saturday,9,Filter Coffee,Coffee,1,70,70,Cash
TX02576,2024-02-03,Saturday,20,Green Tea,Tea,1,45,45,Mobile
TX02577,2024-02-03,Saturday,14,Black Tea,Tea,1,35,35,Cash
TX02578,2024-02-03,Saturday,9,Croissant,Pastry,1,75,75,Card
TX02579,2024-02-03,Saturday,19,Black Tea,Tea,1,35,35,Cash
TX02580,2024-02-03,Saturday,20,Sandwich,Food,2,130,260,Cash
TX02581,2024-02-03,Saturday,8,Cappuccino,Coffee,2,90,180,Card
TX02582,2024-02-03,Saturday,17,Cheesecake,Dessert,1,140,140,Mobile
TX02583,2024-02-03,Saturday,14,Black Tea,Tea,3,35,105,Card
TX02584,2024-02-03,Saturday,9,Filter Coffee,Coffee,2,70,140,Cash
TX02585,2024-02-03,Saturday,19,Brownie,Dessert,1,110,110,Cash
TX02586,2024-02-03,Saturday,20,Cappuccino,Coffee,1,90,90,Mobile
TX02587,2024-02-03,Saturday,20,Sandwich,Food,2,130,260,Card
TX02588,2024-02-03,Saturday,18,Cheesecake,Dessert,1,140,140,Cash
TX02589,2024-02-03,Saturday,14,Cheesecake,Dessert,1,140,140,Card
TX02590,2024-02-03,Saturday,9,Latte,Coffee,1,95,95,Card
TX02591,2024-02-03,Saturday,21,Latte,Coffee,1,95,95,Card
TX02592,2024-02-03,Saturday,17,Latte,Coffee,2,95,190,Cash
TX02593,2024-02-03,Saturday,10,Cappuccino,Coffee,2,90,180,Cash
TX02594,2024-02-03,Saturday,18,Latte,Coffee,1,95,95,Card
TX02595,2024-02-03,Saturday,10,Filter Coffee,Coffee,1,70,70,Card
TX02596,2024-02-03,Saturday,19,Croissant,Pastry,1,75,75,Cash
TX02597,2024-02-03,Saturday,9,Croissant,Pastry,1,75,75,Card
TX02598,2024-02-03,Saturday,18,Green Tea,Tea,2,45,90,Card
TX02599,2024-02-03,Saturday,11,Filter Coffee,Coffee,1,70,70,Card
TX02600,2024-02-03,Saturday,18,Brownie,Dessert,2,110,220,Mobile
TX02601,2024-02-03,Saturday,11,Green Tea,Tea,1,45,45,Cash
TX02602,2024-02-03,Saturday,13,Sandwich,Food,1,130,130,Mobile
TX02603,2024-02-03,Saturday,19,Sandwich,Food,2,130,260,Card
TX02604,2024-02-03,Saturday,10,Cappuccino,Coffee,1,90,90,Card
TX02605,2024-02-03,Saturday,14,Green Tea,Tea,3,45,135,Mobile
TX02606,2024-02-03,Saturday,9,Cappuccino,Coffee,1,90,90,Card
TX02607,2024-02-03,Saturday,19,Green Tea,Tea,1,45,45,Cash
TX02608,2024-02-03,Saturday,19,Latte,Coffee,1,95,95,Card
TX02609,2024-02-03,Saturday,11,Espresso,Coffee,1,65,65,Card
TX02610,2024-02-03,Saturday,10,Green Tea,Tea,2,45,90,Card
TX02611,2024-02-03,Saturday,8,Croissant,Pastry,1,75,75,Mobile
TX02612,2024-02-03,Saturday,17,Black Tea,Tea,1,35,35,Card
TX02613,2024-02-03,Saturday,10,Espresso,Coffee,1,65,65,Card
TX02614,2024-02-03,Saturday,14,Green Tea,Tea,1,45,45,Card
TX02615,2024-02-03,Saturday,8,Espresso,Coffee,1,65,65,Card
TX02616,2024-02-03,Saturday,19,Green Tea,Tea,1,45,45,Card
TX02617,2024-02-03,Saturday,18,Filter Coffee,Coffee,1,70,70,Card
TX02618,2024-02-03,Saturday,12,Black Tea,Tea,1,35,35,Card
TX02619,2024-02-03,Saturday,17,Cheesecake,Dessert,1,140,140,Cash
TX02620,2024-02-03,Saturday,14,Cheesecake,Dessert,2,140,280,Card
TX02621,2024-02-03,Saturday,13,Brownie,Dessert,1,110,110,Card
TX02622,2024-02-03,Saturday,20,Espresso,Coffee,1,65,65,Cash
TX02623,2024-02-03,Saturday,21,Espresso,Coffee,1,65,65,Card
TX02624,2024-02-03,Saturday,12,Espresso,Coffee,1,65,65,Card
TX02625,2024-02-03,Saturday,9,Black Tea,Tea,1,35,35,Cash
TX02626,2024-02-03,Saturday,20,Black Tea,Tea,2,35,70,Cash
TX02627,2024-02-03,Saturday,11,Latte,Coffee,1,95,95,Card
TX02628,2024-02-03,Saturday,16,Green Tea,Tea,1,45,45,Card
TX02629,2024-02-03,Saturday,9,Croissant,Pastry,1,75,75,Mobile
TX02630,2024-02-03,Saturday,9,Sandwich,Food,1,130,130,Card
TX02631,2024-02-03,Saturday,8,Green Tea,Tea,2,45,90,Card
TX02632,2024-02-03,Saturday,20,Cheesecake,Dessert,1,140,140,Cash
TX02633,2024-02-03,Saturday,11,Cappuccino,Coffee,2,90,180,Mobile
TX02634,2024-02-03,Saturday,21,Sandwich,Food,1,130,130,Cash
TX02635,2024-02-03,Saturday,13,Sandwich,Food,1,130,130,Card
TX02636,2024-02-03,Saturday,14,Filter Coffee,Coffee,1,70,70,Mobile
TX02637,2024-02-03,Saturday,19,Latte,Coffee,2,95,190,Cash
TX02638,2024-02-03,Saturday,13,Cappuccino,Coffee,2,90,180,Cash
TX02639,2024-02-03,Saturday,15,Cheesecake,Dessert,1,140,140,Card
TX02640,2024-02-03,Saturday,10,Latte,Coffee,1,95,95,Mobile
TX02641,2024-02-03,Saturday,13,Cappuccino,Coffee,1,90,90,Mobile
TX02642,2024-02-03,Saturday,19,Croissant,Pastry,1,75,75,Cash
TX02643,2024-02-03,Saturday,9,Cappuccino,Coffee,1,90,90,Card
TX02644,2024-02-03,Saturday,20,Croissant,Pastry,1,75,75,Card
TX02645,2024-02-03,Saturday,12,Cappuccino,Coffee,1,90,90,Mobile
TX02646,2024-02-03,Saturday,21,Cheesecake,Dessert,2,140,280,Card
TX02647,2024-02-03,Saturday,10,Filter Coffee,Coffee,1,70,70,Cash
TX02648,2024-02-03,Saturday,10,Cappuccino,Coffee,1,90,90,Mobile
TX02649,2024-02-03,Saturday,13,Brownie,Dessert,2,110,220,Card
TX02650,2024-02-03,Saturday,16,Croissant,Pastry,1,75,75,Mobile
TX02651,2024-02-03,Saturday,10,Espresso,Coffee,2,65,130,Cash
TX02652,2024-02-03,Saturday,22,Brownie,Dessert,2,110,220,Cash
TX02653,2024-02-03,Saturday,20,Cheesecake,Dessert,1,140,140,Mobile
TX02654,2024-02-03,Saturday,13,Green Tea,Tea,1,45,45,Card
TX02655,2024-02-03,Saturday,13,Espresso,Coffee,2,65,130,Card
TX02656,2024-02-03,Saturday,17,Latte,Coffee,1,95,95,Card
TX02657,2024-02-03,Saturday,18,Latte,Coffee,2,95,190,Card
TX02658,2024-02-03,Saturday,10,Latte,Coffee,1,95,95,Cash
TX02659,2024-02-03,Saturday,20,Cheesecake,Dessert,1,140,140,Card
TX02660,2024-02-03,Saturday,13,Sandwich,Food,1,130,130,Cash
TX02661,2024-02-03,Saturday,13,Cappuccino,Coffee,1,90,90,Card
TX02662,2024-02-03,Saturday,19,Cappuccino,Coffee,1,90,90,Card
TX02663,2024-02-03,Saturday,21,Cappuccino,Coffee,2,90,180,Cash
TX02664,2024-02-03,Saturday,21,Green Tea,Tea,1,45,45,Card
TX02665,2024-02-03,Saturday,10,Filter Coffee,Coffee,1,70,70,Mobile
TX02666,2024-02-03,Saturday,9,Filter Coffee,Coffee,1,70,70,Card
TX02667,2024-02-03,Saturday,18,Latte,Coffee,1,95,95,Card
TX02668,2024-02-03,Saturday,21,Brownie,Dessert,3,110,330,Card
TX02669,2024-02-03,Saturday,11,Latte,Coffee,1,95,95,Card
TX02670,2024-02-03,Saturday,18,Cappuccino,Coffee,1,90,90,Mobile
TX02671,2024-02-03,Saturday,18,Black Tea,Tea,1,35,35,Card
TX02672,2024-02-03,Saturday,9,Black Tea,Tea,1,35,35,Cash
TX02673,2024-02-03,Saturday,19,Cheesecake,Dessert,1,140,140,Card
TX02674,2024-02-03,Saturday,19,Green Tea,Tea,1,45,45,Card
TX02675,2024-02-03,Saturday,9,Brownie,Dessert,1,110,110,Card
TX02676,2024-02-03,Saturday,13,Green Tea,Tea,2,45,90,Cash
TX02677,2024-02-03,Saturday,13,Espresso,Coffee,1,65,65,Card
TX02678,2024-02-03,Saturday,15,Cheesecake,Dessert,1,140,140,Cash
TX02679,2024-02-03,Saturday,10,Cheesecake,Dessert,1,140,140,Cash
TX02680,2024-02-03,Saturday,8,Cappuccino,Coffee,1,90,90,Card
TX02681,2024-02-03,Saturday,19,Cheesecake,Dessert,1,140,140,Card
TX02682,2024-02-03,Saturday,14,Green Tea,Tea,1,45,45,Cash
TX02683,2024-02-03,Saturday,13,Cappuccino,Coffee,1,90,90,Card
TX02684,2024-02-04,Sunday,19,Cappuccino,Coffee,2,90,180,Card
TX02685,2024-02-04,Sunday,20,Brownie,Dessert,1,110,110,Card
TX02686,2024-02-04,Sunday,10,Espresso,Coffee,1,65,65,Card
TX02687,2024-02-04,Sunday,19,Black Tea,Tea,2,35,70,Card
TX02688,2024-02-04,Sunday,9,Cappuccino,Coffee,1,90,90,Card
TX02689,2024-02-04,Sunday,19,Latte,Coffee,1,95,95,Cash
TX02690,2024-02-04,Sunday,8,Croissant,Pastry,3,75,225,Card
TX02691,2024-02-04,Sunday,11,Cappuccino,Coffee,2,90,180,Card
TX02692,2024-02-04,Sunday,18,Brownie,Dessert,1,110,110,Cash
TX02693,2024-02-04,Sunday,18,Cheesecake,Dessert,2,140,280,Cash
TX02694,2024-02-04,Sunday,10,Filter Coffee,Coffee,1,70,70,Card
TX02695,2024-02-04,Sunday,21,Latte,Coffee,1,95,95,Card
TX02696,2024-02-04,Sunday,8,Croissant,Pastry,2,75,150,Card
TX02697,2024-02-04,Sunday,10,Espresso,Coffee,1,65,65,Card
TX02698,2024-02-04,Sunday,14,Sandwich,Food,1,130,130,Mobile
TX02699,2024-02-04,Sunday,18,Green Tea,Tea,2,45,90,Card
TX02700,2024-02-04,Sunday,20,Filter Coffee,Coffee,1,70,70,Cash
TX02701,2024-02-04,Sunday,17,Sandwich,Food,2,130,260,Card
TX02702,2024-02-04,Sunday,14,Filter Coffee,Coffee,1,70,70,Cash
TX02703,2024-02-04,Sunday,11,Filter Coffee,Coffee,1,70,70,Card
TX02704,2024-02-04,Sunday,19,Cheesecake,Dessert,2,140,280,Card
TX02705,2024-02-04,Sunday,9,Filter Coffee,Coffee,1,70,70,Mobile
TX02706,2024-02-04,Sunday,8,Cheesecake,Dessert,1,140,140,Card
TX02707,2024-02-04,Sunday,8,Black Tea,Tea,1,35,35,Card
TX02708,2024-02-04,Sunday,20,Filter Coffee,Coffee,1,70,70,Card
TX02709,2024-02-04,Sunday,9,Croissant,Pastry,1,75,75,Card
TX02710,2024-02-04,Sunday,12,Cheesecake,Dessert,1,140,140,Cash
TX02711,2024-02-04,Sunday,8,Cappuccino,Coffee,2,90,180,Card
TX02712,2024-02-04,Sunday,20,Latte,Coffee,2,95,190,Card
TX02713,2024-02-04,Sunday,17,Latte,Coffee,1,95,95,Card
TX02714,2024-02-04,Sunday,9,Cappuccino,Coffee,1,90,90,Card
TX02715,2024-02-04,Sunday,19,Cheesecake,Dessert,1,140,140,Card
TX02716,2024-02-04,Sunday,13,Black Tea,Tea,2,35,70,Card
TX02717,2024-02-04,Sunday,8,Black Tea,Tea,1,35,35,Mobile
TX02718,2024-02-04,Sunday,20,Latte,Coffee,1,95,95,Card
TX02719,2024-02-04,Sunday,17,Filter Coffee,Coffee,1,70,70,Card
TX02720,2024-02-04,Sunday,12,Espresso,Coffee,2,65,130,Card
TX02721,2024-02-04,Sunday,19,Green Tea,Tea,1,45,45,Mobile
TX02722,2024-02-04,Sunday,20,Black Tea,Tea,1,35,35,Cash
TX02723,2024-02-04,Sunday,13,Latte,Coffee,2,95,190,Card
TX02724,2024-02-04,Sunday,8,Espresso,Coffee,1,65,65,Cash
TX02725,2024-02-04,Sunday,11,Cappuccino,Coffee,1,90,90,Cash
TX02726,2024-02-04,Sunday,8,Croissant,Pastry,1,75,75,Mobile
TX02727,2024-02-04,Sunday,9,Brownie,Dessert,1,110,110,Card
TX02728,2024-02-04,Sunday,20,Croissant,Pastry,1,75,75,Cash
TX02729,2024-02-04,Sunday,15,Croissant,Pastry,1,75,75,Card
TX02730,2024-02-04,Sunday,14,Filter Coffee,Coffee,2,70,140,Card
TX02731,2024-02-04,Sunday,9,Filter Coffee,Coffee,1,70,70,Card
TX02732,2024-02-04,Sunday,12,Sandwich,Food,1,130,130,Cash
TX02733,2024-02-04,Sunday,19,Green Tea,Tea,2,45,90,Cash
TX02734,2024-02-04,Sunday,13,Green Tea,Tea,1,45,45,Card
TX02735,2024-02-04,Sunday,20,Black Tea,Tea,1,35,35,Card
TX02736,2024-02-04,Sunday,8,Espresso,Coffee,2,65,130,Cash
TX02737,2024-02-04,Sunday,18,Cheesecake,Dessert,2,140,280,Card
TX02738,2024-02-04,Sunday,20,Black Tea,Tea,2,35,70,Cash
TX02739,2024-02-04,Sunday,10,Filter Coffee,Coffee,1,70,70,Card
TX02740,2024-02-04,Sunday,17,Black Tea,Tea,1,35,35,Mobile
TX02741,2024-02-04,Sunday,18,Sandwich,Food,1,130,130,Card
TX02742,2024-02-04,Sunday,14,Cheesecake,Dessert,2,140,280,Card
TX02743,2024-02-04,Sunday,20,Sandwich,Food,1,130,130,Mobile
TX02744,2024-02-04,Sunday,13,Sandwich,Food,1,130,130,Card
TX02745,2024-02-04,Sunday,20,Green Tea,Tea,1,45,45,Card
TX02746,2024-02-04,Sunday,9,Filter Coffee,Coffee,2,70,140,Card
TX02747,2024-02-04,Sunday,11,Espresso,Coffee,1,65,65,Cash
TX02748,2024-02-04,Sunday,19,Sandwich,Food,1,130,130,Card
TX02749,2024-02-04,Sunday,20,Brownie,Dessert,1,110,110,Cash
TX02750,2024-02-04,Sunday,20,Brownie,Dessert,1,110,110,Cash
TX02751,2024-02-04,Sunday,8,Cappuccino,Coffee,1,90,90,Card
TX02752,2024-02-04,Sunday,8,Espresso,Coffee,1,65,65,Cash
TX02753,2024-02-04,Sunday,22,Black Tea,Tea,1,35,35,Mobile
TX02754,2024-02-04,Sunday,9,Green Tea,Tea,2,45,90,Card
TX02755,2024-02-04,Sunday,20,Croissant,Pastry,1,75,75,Card
TX02756,2024-02-04,Sunday,8,Cappuccino,Coffee,1,90,90,Card
TX02757,2024-02-04,Sunday,11,Croissant,Pastry,1,75,75,Card
TX02758,2024-02-04,Sunday,11,Filter Coffee,Coffee,1,70,70,Card
TX02759,2024-02-04,Sunday,9,Croissant,Pastry,3,75,225,Card
TX02760,2024-02-04,Sunday,12,Cheesecake,Dessert,1,140,140,Card
TX02761,2024-02-04,Sunday,20,Cheesecake,Dessert,1,140,140,Cash
TX02762,2024-02-04,Sunday,21,Brownie,Dessert,1,110,110,Card
TX02763,2024-02-04,Sunday,13,Filter Coffee,Coffee,1,70,70,Cash
TX02764,2024-02-04,Sunday,19,Sandwich,Food,1,130,130,Mobile
TX02765,2024-02-04,Sunday,19,Black Tea,Tea,1,35,35,Card
TX02766,2024-02-04,Sunday,19,Green Tea,Tea,1,45,45,Cash
TX02767,2024-02-04,Sunday,18,Cappuccino,Coffee,1,90,90,Card
TX02768,2024-02-04,Sunday,16,Croissant,Pastry,2,75,150,Card
TX02769,2024-02-04,Sunday,19,Green Tea,Tea,1,45,45,Card
TX02770,2024-02-04,Sunday,12,Cheesecake,Dessert,1,140,140,Cash
TX02771,2024-02-04,Sunday,19,Black Tea,Tea,1,35,35,Cash
TX02772,2024-02-04,Sunday,19,Filter Coffee,Coffee,1,70,70,Cash
TX02773,2024-02-04,Sunday,16,Latte,Coffee,1,95,95,Mobile
TX02774,2024-02-04,Sunday,18,Sandwich,Food,2,130,260,Mobile
TX02775,2024-02-04,Sunday,10,Brownie,Dessert,1,110,110,Cash
TX02776,2024-02-04,Sunday,13,Filter Coffee,Coffee,2,70,140,Cash
TX02777,2024-02-04,Sunday,8,Black Tea,Tea,1,35,35,Card
TX02778,2024-02-04,Sunday,19,Black Tea,Tea,2,35,70,Card
TX02779,2024-02-04,Sunday,18,Brownie,Dessert,1,110,110,Card
TX02780,2024-02-04,Sunday,19,Brownie,Dessert,1,110,110,Card
TX02781,2024-02-04,Sunday,8,Latte,Coffee,1,95,95,Card
TX02782,2024-02-04,Sunday,20,Brownie,Dessert,2,110,220,Cash
TX02783,2024-02-04,Sunday,21,Cheesecake,Dessert,1,140,140,Mobile
TX02784,2024-02-04,Sunday,18,Espresso,Coffee,1,65,65,Mobile
TX02785,2024-02-04,Sunday,19,Cheesecake,Dessert,1,140,140,Mobile
TX02786,2024-02-04,Sunday,9,Black Tea,Tea,1,35,35,Cash
TX02787,2024-02-04,Sunday,17,Latte,Coffee,1,95,95,Cash
TX02788,2024-02-04,Sunday,9,Latte,Coffee,2,95,190,Card
TX02789,2024-02-04,Sunday,14,Sandwich,Food,1,130,130,Card
TX02790,2024-02-04,Sunday,17,Brownie,Dessert,2,110,220,Mobile
TX02791,2024-02-04,Sunday,19,Cappuccino,Coffee,1,90,90,Card
TX02792,2024-02-04,Sunday,9,Green Tea,Tea,1,45,45,Card
TX02793,2024-02-04,Sunday,19,Filter Coffee,Coffee,1,70,70,Cash
TX02794,2024-02-04,Sunday,13,Black Tea,Tea,1,35,35,Card
TX02795,2024-02-04,Sunday,19,Sandwich,Food,1,130,130,Card
TX02796,2024-02-04,Sunday,18,Sandwich,Food,1,130,130,Card
TX02797,2024-02-04,Sunday,19,Cheesecake,Dessert,1,140,140,Cash
TX02798,2024-02-04,Sunday,10,Filter Coffee,Coffee,1,70,70,Mobile
TX02799,2024-02-04,Sunday,13,Cappuccino,Coffee,1,90,90,Mobile
TX02800,2024-02-04,Sunday,9,Filter Coffee,Coffee,1,70,70,Cash
TX02801,2024-02-04,Sunday,13,Filter Coffee,Coffee,1,70,70,Cash
TX02802,2024-02-04,Sunday,15,Brownie,Dessert,2,110,220,Mobile
TX02803,2024-02-04,Sunday,12,Sandwich,Food,1,130,130,Card
TX02804,2024-02-04,Sunday,20,Filter Coffee,Coffee,1,70,70,Card
TX02805,2024-02-04,Sunday,17,Green Tea,Tea,1,45,45,Mobile
TX02806,2024-02-05,Monday,18,Cappuccino,Coffee,2,90,180,Card
TX02807,2024-02-05,Monday,9,Espresso,Coffee,1,65,65,Card
TX02808,2024-02-05,Monday,9,Cappuccino,Coffee,1,90,90,Card
TX02809,2024-02-05,Monday,19,Brownie,Dessert,1,110,110,Card
TX02810,2024-02-05,Monday,21,Espresso,Coffee,2,65,130,Card
TX02811,2024-02-05,Monday,21,Black Tea,Tea,1,35,35,Cash
TX02812,2024-02-05,Monday,17,Black Tea,Tea,1,35,35,Cash
TX02813,2024-02-05,Monday,8,Espresso,Coffee,1,65,65,Card
TX02814,2024-02-05,Monday,18,Cappuccino,Coffee,1,90,90,Card
TX02815,2024-02-05,Monday,15,Latte,Coffee,1,95,95,Card
TX02816,2024-02-05,Monday,21,Latte,Coffee,1,95,95,Card
TX02817,2024-02-05,Monday,9,Filter Coffee,Coffee,1,70,70,Mobile
TX02818,2024-02-05,Monday,21,Brownie,Dessert,1,110,110,Card
TX02819,2024-02-05,Monday,12,Sandwich,Food,1,130,130,Card
TX02820,2024-02-05,Monday,10,Espresso,Coffee,2,65,130,Card
TX02821,2024-02-05,Monday,13,Latte,Coffee,2,95,190,Card
TX02822,2024-02-05,Monday,19,Latte,Coffee,2,95,190,Cash
TX02823,2024-02-05,Monday,9,Filter Coffee,Coffee,1,70,70,Card
TX02824,2024-02-05,Monday,20,Black Tea,Tea,1,35,35,Card
TX02825,2024-02-05,Monday,12,Croissant,Pastry,1,75,75,Mobile
TX02826,2024-02-05,Monday,21,Latte,Coffee,1,95,95,Cash
TX02827,2024-02-05,Monday,12,Espresso,Coffee,1,65,65,Card
TX02828,2024-02-05,Monday,19,Latte,Coffee,1,95,95,Mobile
TX02829,2024-02-05,Monday,19,Cheesecake,Dessert,2,140,280,Card
TX02830,2024-02-05,Monday,19,Black Tea,Tea,1,35,35,Cash
TX02831,2024-02-05,Monday,13,Sandwich,Food,1,130,130,Mobile
TX02832,2024-02-05,Monday,21,Cappuccino,Coffee,2,90,180,Card
TX02833,2024-02-05,Monday,20,Green Tea,Tea,1,45,45,Card
TX02834,2024-02-05,Monday,10,Latte,Coffee,1,95,95,Cash
TX02835,2024-02-05,Monday,17,Brownie,Dessert,1,110,110,Card
TX02836,2024-02-05,Monday,8,Croissant,Pastry,3,75,225,Card
TX02837,2024-02-05,Monday,8,Latte,Coffee,1,95,95,Card
TX02838,2024-02-05,Monday,19,Filter Coffee,Coffee,2,70,140,Cash
TX02839,2024-02-05,Monday,11,Filter Coffee,Coffee,1,70,70,Card
TX02840,2024-02-05,Monday,20,Green Tea,Tea,2,45,90,Card
TX02841,2024-02-05,Monday,10,Filter Coffee,Coffee,1,70,70,Card
TX02842,2024-02-05,Monday,9,Cappuccino,Coffee,1,90,90,Card
TX02843,2024-02-05,Monday,13,Filter Coffee,Coffee,2,70,140,Card
TX02844,2024-02-05,Monday,19,Green Tea,Tea,1,45,45,Card
TX02845,2024-02-05,Monday,21,Green Tea,Tea,2,45,90,Card
TX02846,2024-02-05,Monday,9,Black Tea,Tea,1,35,35,Card
TX02847,2024-02-05,Monday,10,Black Tea,Tea,3,35,105,Card
TX02848,2024-02-05,Monday,19,Green Tea,Tea,1,45,45,Mobile
TX02849,2024-02-05,Monday,20,Brownie,Dessert,1,110,110,Card
TX02850,2024-02-05,Monday,10,Filter Coffee,Coffee,1,70,70,Cash
TX02851,2024-02-05,Monday,20,Black Tea,Tea,1,35,35,Cash
TX02852,2024-02-05,Monday,9,Black Tea,Tea,1,35,35,Card
TX02853,2024-02-05,Monday,22,Latte,Coffee,1,95,95,Card
TX02854,2024-02-05,Monday,20,Croissant,Pastry,1,75,75,Card
TX02855,2024-02-05,Monday,17,Black Tea,Tea,1,35,35,Card
TX02856,2024-02-05,Monday,9,Green Tea,Tea,1,45,45,Cash
TX02857,2024-02-05,Monday,8,Latte,Coffee,3,95,285,Card
TX02858,2024-02-05,Monday,18,Cappuccino,Coffee,1,90,90,Cash
TX02859,2024-02-05,Monday,11,Croissant,Pastry,1,75,75,Card
TX02860,2024-02-05,Monday,15,Green Tea,Tea,1,45,45,Card
TX02861,2024-02-05,Monday,12,Black Tea,Tea,2,35,70,Card
TX02862,2024-02-05,Monday,21,Filter Coffee,Coffee,1,70,70,Cash
TX02863,2024-02-05,Monday,15,Green Tea,Tea,1,45,45,Card
TX02864,2024-02-05,Monday,11,Sandwich,Food,1,130,130,Mobile
TX02865,2024-02-05,Monday,18,Black Tea,Tea,1,35,35,Cash
TX02866,2024-02-05,Monday,20,Latte,Coffee,1,95,95,Card
TX02867,2024-02-05,Monday,8,Black Tea,Tea,2,35,70,Card
TX02868,2024-02-05,Monday,19,Cheesecake,Dessert,1,140,140,Card
TX02869,2024-02-05,Monday,18,Croissant,Pastry,1,75,75,Card
TX02870,2024-02-06,Tuesday,9,Croissant,Pastry,1,75,75,Cash
TX02871,2024-02-06,Tuesday,21,Latte,Coffee,2,95,190,Card
TX02872,2024-02-06,Tuesday,12,Croissant,Pastry,2,75,150,Card
TX02873,2024-02-06,Tuesday,17,Brownie,Dessert,2,110,220,Card
TX02874,2024-02-06,Tuesday,19,Green Tea,Tea,1,45,45,Card
TX02875,2024-02-06,Tuesday,14,Sandwich,Food,1,130,130,Mobile
TX02876,2024-02-06,Tuesday,9,Green Tea,Tea,2,45,90,Cash
TX02877,2024-02-06,Tuesday,17,Cheesecake,Dessert,2,140,280,Cash
TX02878,2024-02-06,Tuesday,9,Croissant,Pastry,1,75,75,Card
TX02879,2024-02-06,Tuesday,20,Green Tea,Tea,2,45,90,Card
TX02880,2024-02-06,Tuesday,8,Filter Coffee,Coffee,1,70,70,Cash
TX02881,2024-02-06,Tuesday,11,Filter Coffee,Coffee,1,70,70,Card
TX02882,2024-02-06,Tuesday,19,Latte,Coffee,1,95,95,Mobile
TX02883,2024-02-06,Tuesday,18,Croissant,Pastry,1,75,75,Card
TX02884,2024-02-06,Tuesday,20,Brownie,Dessert,1,110,110,Cash
TX02885,2024-02-06,Tuesday,13,Espresso,Coffee,2,65,130,Cash
TX02886,2024-02-06,Tuesday,13,Croissant,Pastry,1,75,75,Card
TX02887,2024-02-06,Tuesday,20,Brownie,Dessert,1,110,110,Card
TX02888,2024-02-06,Tuesday,10,Black Tea,Tea,1,35,35,Cash
TX02889,2024-02-06,Tuesday,21,Croissant,Pastry,1,75,75,Cash
TX02890,2024-02-06,Tuesday,12,Latte,Coffee,1,95,95,Card
TX02891,2024-02-06,Tuesday,20,Cappuccino,Coffee,1,90,90,Mobile
TX02892,2024-02-06,Tuesday,8,Brownie,Dessert,1,110,110,Card
TX02893,2024-02-06,Tuesday,20,Latte,Coffee,1,95,95,Card
TX02894,2024-02-06,Tuesday,8,Espresso,Coffee,1,65,65,Card
TX02895,2024-02-06,Tuesday,19,Green Tea,Tea,1,45,45,Card
TX02896,2024-02-06,Tuesday,20,Sandwich,Food,1,130,130,Mobile
TX02897,2024-02-06,Tuesday,11,Cappuccino,Coffee,1,90,90,Cash
TX02898,2024-02-06,Tuesday,14,Black Tea,Tea,3,35,105,Cash
TX02899,2024-02-06,Tuesday,13,Brownie,Dessert,1,110,110,Card
TX02900,2024-02-06,Tuesday,12,Black Tea,Tea,1,35,35,Cash
TX02901,2024-02-06,Tuesday,12,Green Tea,Tea,1,45,45,Card
TX02902,2024-02-06,Tuesday,20,Cheesecake,Dessert,2,140,280,Mobile
TX02903,2024-02-06,Tuesday,12,Cappuccino,Coffee,2,90,180,Mobile
TX02904,2024-02-06,Tuesday,17,Brownie,Dessert,2,110,220,Card
TX02905,2024-02-06,Tuesday,16,Croissant,Pastry,1,75,75,Card
TX02906,2024-02-06,Tuesday,12,Latte,Coffee,1,95,95,Mobile
TX02907,2024-02-06,Tuesday,8,Latte,Coffee,1,95,95,Card
TX02908,2024-02-06,Tuesday,14,Cappuccino,Coffee,1,90,90,Card
TX02909,2024-02-06,Tuesday,14,Cappuccino,Coffee,2,90,180,Card
TX02910,2024-02-06,Tuesday,8,Green Tea,Tea,1,45,45,Cash
TX02911,2024-02-06,Tuesday,11,Filter Coffee,Coffee,2,70,140,Mobile
TX02912,2024-02-06,Tuesday,10,Cappuccino,Coffee,1,90,90,Mobile
TX02913,2024-02-06,Tuesday,20,Latte,Coffee,1,95,95,Card
TX02914,2024-02-06,Tuesday,9,Cappuccino,Coffee,1,90,90,Cash
TX02915,2024-02-06,Tuesday,21,Sandwich,Food,1,130,130,Card
